filename,emotion,vocal channel (speech/song),emotion_intensity,statement,repretition,actor_id,gender_int,MFCC[1],MFCC[2],MFCC[3],MFCC[4],MFCC[5],MFCC[6],MFCC[7],MFCC[8],MFCC[9],MFCC[10],MFCC[11],MFCC[12],MFCC[13],MFCC[14],MFCC[15],MFCC[16],MFCC[17],MFCC[18],MFCC[19],MFCC[20],MFCC[21],MFCC[22],MFCC[23],MFCC[24],MFCC[25],MFCC[26],MFCC[27],MFCC[28],MFCC[29],MFCC[30],MFCC[31],MFCC[32],MFCC[33],MFCC[34],MFCC[35],MFCC[36],MFCC[37],MFCC[38],MFCC[39],MFCC[40]
03-01-07-02-02-01-02,6,1,2,2,1,2,0,-529.7707156480632,40.7319844161866,-21.294770525419995,5.677673115523154,-17.027515418391953,-5.854594922815151,-17.61179325451562,-10.2700921000394,-13.597060565177761,-1.6773951378115897,-12.995930153807814,1.0699799205830547,-14.465922571090795,-2.0229726581122947,-7.707681484222109,-5.68420064445997,-3.564382060470766,-3.0113997998127964,-9.118452862487276,-3.7620699117274237,-5.052748989079424,-8.232081593627028,-2.8248510165795957,-1.1037925239910673,-3.300647485717281,5.737472554912751,6.201302026477021,10.841475544814784,7.97686848782534,5.54618900307923,3.6528134319832453,2.7744992028598014,4.042588285690214,4.966265175630901,2.5310673635143908,0.4010710136889122,-0.8225640677728894,-0.9616564694364405,-0.22709259674172633,0.2663736674321742
03-01-06-02-01-02-02,5,1,2,1,2,2,0,-458.92539579586423,22.288378004553707,-40.30230692172031,9.62640796834885,-25.15204835618346,-11.07973671804846,-13.520747204707058,-11.925642370791063,-17.383727091306508,-3.401331858131034,-12.478914318129751,-0.08645699042232034,-9.437672076016058,7.31383280922026,-1.1175575064688372,9.543002749647554,14.684493238521442,17.462601578431126,5.830432956318227,4.039869470913264,-3.0541938711740766,-7.940184189874014,-3.3599706320702927,-0.30653802520381085,-3.3276214383971348,-5.595768247590669,-2.8790890013246146,-3.476942485451585,0.7706807870471898,-0.9032674785903168,-1.8756563481440411,0.2078855100653655,0.6384660674861374,4.195617320091063,2.0324034598139247,1.2412524741282713,1.0923484037229514,0.07064052221473664,-1.1328507906878753,-3.1493898526573427
03-01-06-01-02-02-02,5,1,1,2,2,2,0,-530.0215376844067,29.07687712420416,-35.8622941873744,7.574968990209655,-18.348156616771956,-9.061967202175094,-21.244097919548,-13.073276875811533,-14.876377312116995,-1.7516462574423797,-13.688460306653639,-4.116459429431281,-10.128383955562475,6.245120632506507,-12.802833908905194,-3.5482410584968664,-4.22523771125554,2.9750176571540305,5.283828686577983,18.026456790521255,15.95000473752152,9.450451158306647,2.8934195128882623,1.6374313408459757,-2.293718894791766,-2.3117686392536014,1.675179217218923,0.17988797741467408,-1.4020543070537603,-2.642288663845315,-4.446560419044685,-0.5277715751785733,-1.7734898011913856,-3.971054952870033,-2.2840883586967795,-0.05736451929412241,-3.0012918683347904,1.3354710514219723,0.9689965326990095,3.244662781537681
03-01-02-01-02-02-02,1,1,1,2,2,2,0,-614.4072213087844,48.536447231309964,-22.186849673195606,2.9924127449208986,-15.923883157180969,-2.427955645959599,-11.870197408009918,-7.808587425677769,-13.17200846440229,-1.0057817466658128,-8.700641424567554,-3.7601725349795783,-13.9705954744684,2.8521159587403537,-13.129172902940788,-3.176392285640081,-6.726605571219672,-4.177066166248882,-8.040812953536157,-2.3493647623400986,-5.1966858787098875,-5.776270105961007,-1.4619750831644116,-0.9103597909289863,0.5517338629416718,1.3050438452984425,3.521624075858954,4.210868741524753,9.262910667603025,8.960003165419725,7.450520066975851,6.073195868888998,3.2591394489270673,1.0106053496842722,0.5061401705572418,3.5134183585581074,-0.2781064666908508,1.4743281831902497,-1.6717798553473442,-2.0227852703305267
03-01-02-01-01-02-02,1,1,1,1,2,2,0,-631.788047769253,48.43550680539138,-18.2756910613063,12.34127660207802,-15.296212265064316,-0.13377571752471576,-8.440380264348454,-6.074433394601934,-9.435489401721071,-0.0467007762328539,-5.82600700869577,-6.758762648185912,-8.334867365712215,3.436840328606381,-8.38195768448686,-1.2652917481221266,-7.54508542161745,-3.673624592841716,-7.1528056140009175,-1.6041047395773522,-3.1215709228027566,-0.6605801852521951,-0.2883520349185921,0.8811552519503049,0.7451773200088274,1.6995684417700625,2.124589082830683,4.437532162623161,8.497602589721902,7.990636134147598,6.978879557366007,6.363463259516133,1.9485034260908332,0.9992921527465085,-2.5771490249400353,0.8548483861243488,-0.34877036655467325,0.9262094237860025,-1.8139550307983894,-3.395331826635252
03-01-07-01-01-01-02,6,1,1,1,1,2,0,-603.0117847801218,44.62840628224691,-19.60460149072667,17.136633271408243,-14.920238590267251,0.9179127844680105,-15.413605252590958,-7.711349484557045,-13.712698647767656,-1.8308714250473392,-9.550614468816114,-0.22776376173944035,-9.000187838282503,4.243893796867094,-8.391524903617121,-2.0596930410773995,-5.833637754951268,-2.0356905234601292,-7.617207612267822,-1.404148471463432,-5.028811332746757,-4.14291989576977,-3.9302682834577833,0.6966543367420236,-1.070761913946937,0.06909584116998665,0.7591578089334956,-0.4674970174987672,0.9455057583179525,-0.5405846425170764,3.022254151790519,3.638477280051887,7.052596224943382,6.294245398539505,4.543516343090141,3.124131060479037,0.4597873084835334,0.6909660622143815,1.9471173374791064,2.936165022878501
03-01-02-02-01-01-02,1,1,2,1,1,2,0,-630.7796405148636,37.21642873986951,-10.42365891009741,14.7422008771144,-12.660290124428478,-1.9343393373637654,-8.98159563393372,-3.903904828731711,-12.090173919202755,0.0924516405649043,-7.108746060722676,-5.278498582902767,-7.438334509832196,0.23017112047837585,-8.69501137031028,-2.259752456329939,-7.150868647899303,-2.9910742621070123,-5.389254135889376,-2.1114795646061313,-2.091409750766066,-2.2931184794335038,-1.079732309804405,-1.624082007800166,-0.6950128567819722,0.8605639045631411,0.8095973941932737,3.8987244511571437,5.773137042694929,3.520830801882352,1.006310553241179,2.207615451695916,0.5077104913825211,2.7767643528675174,1.5532221490921452,2.6289870610726522,-1.5483341197113625,-1.768184250664365,-0.33322448808789024,-1.0980740628129142
03-01-03-02-02-01-02,2,1,2,2,1,2,0,-486.01759567572395,43.63274792619938,-34.01545205187,13.023463135848706,-12.798059398863517,-13.17258345070958,-18.581897747699696,-13.910021046547874,-11.95007156533242,-3.071952915415225,-17.901134257554606,-1.6469259228937732,-16.80437646945453,2.3417436321957634,-9.880725026147937,-8.680462202806808,-3.8228905863661318,-4.819002404664879,-6.034335310169532,2.657884022938395,3.0691861646982095,-2.0669267542392444,1.3339257558664455,4.026951163647831,3.14573914084921,4.940832408557222,4.586416892511994,4.079704476447022,0.5612529208433746,1.2598666963739666,3.000842647068418,5.835351345239034,6.431449508911407,1.6790374082844197,0.7169859214198708,0.8973128696879819,-1.49359509024944,-0.8752915318793169,-0.14763095889748398,1.033822084092571
03-01-08-01-02-01-02,7,1,1,2,1,2,0,-543.3096773287862,47.303620318140325,-23.460211139639753,12.593730470287,-18.856160828400714,-5.33972483575988,-9.974307643553956,-7.806670924442827,-14.46422861859727,-1.5187780292474677,-12.527188801274603,-1.0234403375395011,-13.296875578168065,4.969248680983761,-8.070237960012484,-0.13309964924927795,-2.205801251202257,-2.768570121904438,-5.766824068081254,1.392089974040982,-1.378682104469758,-1.4831316418484093,-0.2350402663600174,-0.6706086994942972,-0.5031592927495995,-1.4858749513790894,-0.6769687046106474,0.22292455467418787,0.8531991051730159,5.1888862858660145,5.483863016863496,6.023599448495326,2.5313053120824525,0.8513430002256217,1.4265022591983627,1.9449290271470832,-0.3602607216334926,0.7798108738323134,1.6487735085570225,0.34589873083000583
03-01-01-01-02-02-02,0,1,1,2,2,2,0,-584.760259372575,50.61374539769018,-23.976911534454278,10.087701601228273,-17.36915010615811,-5.48001379759903,-14.86717077562701,-10.610227869745188,-15.39775317617924,-2.0807734050768776,-10.771374804211199,-2.2582123333222914,-14.079800269714633,3.3442701470251035,-11.260177584756685,-1.3467504799841008,-4.488193003824092,-4.472169420837193,-2.145429846587687,0.4564055991602307,-0.28743652996192076,-1.351790250961915,-1.0417767071238901,-0.4861641818715372,-1.0304668712256702,0.07389309380332042,3.477580380634349,4.717553948220792,4.995522418787781,5.306755233837246,4.117497811197638,3.6184640101423358,0.06675316903066594,-0.29273784225173466,1.45833176219088,7.415972579887981,2.0344121714045484,2.364605637544034,-0.5908196322093854,-0.47873087609637033
03-01-08-01-02-02-02,7,1,1,2,2,2,0,-520.0231295484459,52.43607416349206,-30.42401800897791,12.224555712735636,-20.1876552452416,-9.515946861853614,-15.59383375327102,-10.518999561183694,-16.02068318546474,-2.514642020006127,-13.623300396300868,-3.6526909707184108,-11.249027333400965,7.975521777962135,-6.8017766818840855,0.38787629226353515,-4.432958537148262,-3.7031213163485672,-6.480757696433552,1.4272615304660803,0.823210811183946,-0.5193355576916674,-1.0082235547057494,0.21609664669611003,1.3516319564765016,0.46740087918739587,2.7421339952148878,5.298305139016528,5.922295859850107,6.119765162997959,2.1665431089386655,3.9440887600231074,1.1172476302387941,0.304214040263098,0.6311592124244855,2.799181231215395,-1.2591617858628104,-1.349719712845205,1.4699988724841386,3.463904946586694
03-01-04-02-01-01-02,3,1,2,1,1,2,0,-626.8931369079507,41.51906695322095,-24.239034950013174,12.973488144600363,-18.1672524680525,-6.350979009274834,-15.712805520315639,-11.040707883973639,-16.777700110012283,-2.7390288873264437,-10.039451635434501,-0.6959806107487249,-9.952925905048975,6.930940696435905,-7.560191325823759,-5.564489730706053,-2.9843728188429,-0.23735348483157778,-4.228623714790046,0.9366893334653031,1.5612867456714237,1.3043050729518963,1.269846921291862,4.291775634418506,8.573409261345306,7.305756423981494,10.304634202128664,4.245174785355919,2.977447167362313,-1.4709717148992478,-2.4915659254256273,0.8698600537294924,2.720138740347493,1.2359995331704796,-2.0832767555852043,-0.6727887662224998,-1.5824777754611024,-0.5701444668932854,-1.6291787188787383,-1.7788724101971183
03-01-03-01-01-01-02,2,1,1,1,1,2,0,-536.8792088086071,48.64277577486282,-34.84127308799326,17.981402439134133,-15.740864102889164,-5.965779279657799,-10.216784853071792,-13.180496432959382,-13.123526221620702,-3.2036341197132177,-9.597399508379516,-2.346737048272434,-13.008437908018932,2.2340940490547907,-8.493891619994159,-3.1226355389979705,-3.8596407984685386,-0.7582702257123903,-4.895941904503583,2.8958763919329273,-1.4108903766029743,-2.476301083331621,0.4341915394125013,-0.853228945109204,2.561805185060595,0.3639294628663219,1.8253095795055485,3.0679756247702055,5.5918809147230695,3.407987651817387,-0.4317887413939766,0.37898855316231084,4.675263116817037,6.218083436312415,3.5367774868286666,-0.4143175995981391,-3.7538734995165632,0.37913322445284964,0.998307265303536,-1.0319706511484095
03-01-07-01-02-01-02,6,1,1,2,1,2,0,-585.5813061913684,42.95128947044549,-17.676726002526532,11.798944133921507,-12.234993388013642,-3.290411488494603,-14.726500767256283,-7.632281571920334,-14.563808986334436,-0.010088677578315141,-13.56746114243482,-0.13340382479773377,-14.919058811080596,0.8315485358761704,-9.028543757097736,-5.812622301217966,-2.665316053474971,-4.823874174813237,-8.11534013302357,-2.022314743765447,-5.837103444159715,-7.285265230372806,-6.2818115418602805,-1.995201177191147,-9.070174580188407,-4.362799005759526,-3.6963153885694626,-0.08231703113029896,4.437710461136638,6.417822410033899,8.3174164758825,7.372180286995757,3.6479273927816362,2.480319254557189,-0.3656986045147864,2.111313709006815,0.4375130222593168,3.689305238827835,3.4576876961124277,1.949122753358301
03-01-06-01-01-01-02,5,1,1,1,1,2,0,-534.3808835939942,35.72916920140188,-30.4718876432128,15.938184762527086,-23.460321222524374,-6.381641070128342,-13.140981432356968,-9.005442335143055,-17.012453057688514,-4.985584388199794,-8.555701793878207,-0.7128668316177352,-10.530213192621531,5.7178095801877085,-8.379900099049367,-3.3943970723824335,-9.489489209380114,-0.6282699705545354,-3.3154334428818433,10.219234401068007,11.60212466938647,13.307486942640523,11.06513189728047,8.582819558453577,0.23137474635726107,-1.3205416999468678,1.0945938689276462,1.4994461597130295,0.8427298324737165,-1.035156540517629,-4.178213769632156,-2.6015973470469413,-2.265439941258399,-1.539684267152305,-0.6219850939270266,-1.6822294809453027,-5.251822960441041,-2.177670566619772,-0.09558605702827257,0.17005968401513077
03-01-04-01-01-02-02,3,1,1,1,2,2,0,-632.5187958365327,52.184003203253496,-21.087507080468985,16.611126254740817,-12.790194932235101,-1.3956140200637686,-11.828437958557322,-5.734414619283759,-14.954479215964968,-0.1160313397694136,-7.9104406900614626,-2.3245392631525017,-8.61114848962736,3.1317214766425883,-9.075034206311061,-1.9648664877682132,-6.1835795580566035,-1.790351641042184,-7.28739533016952,-2.126564720412587,-2.1437744712119153,-2.5500088132763667,-1.7949723434457379,0.11332250382770737,1.984627337717228,-0.9104526997858448,2.7830835146072674,3.177940357801938,4.9272624481794,5.813321355769621,4.486197389736135,5.733639561756497,5.537606542799505,3.825536535294898,2.091339499184727,1.3771792718397988,-1.2519801931622752,-0.7118096306019894,1.0966541217629666,-1.1506523441754435
03-01-06-01-01-02-02,5,1,1,1,2,2,0,-531.7786627493108,33.03877900589129,-32.11694243121924,13.85953992598598,-20.75926251447141,-6.674026735067996,-12.483243119018592,-10.515280984841622,-16.609946165563045,-3.922124744201279,-8.675471976619676,-2.587565683480663,-10.111695547928559,5.166559040069783,-10.108641076172889,-2.9519368617288344,-3.6613793037536464,2.6371368830972526,2.24536020738134,13.746289448237142,12.102860597372626,10.036595991614776,4.549289066168006,2.349174411284764,-1.9749640644912447,-3.5625175907302156,-0.20179515540513818,0.017032257837392855,-0.47989608639590636,-2.6562353453953302,-5.4226913744699585,-2.094241063874086,-0.527181111940457,-0.9112950061763174,-0.10757645346351316,-1.380531980971474,-1.7148812810180731,0.38179804287305946,0.15882871352162908,-1.1092233510019154
03-01-03-02-02-02-02,2,1,2,2,2,2,0,-486.50100056210647,39.458015445524126,-36.037349072690596,10.826445360921795,-17.371034302374113,-13.588191604294071,-15.259360383383967,-11.97781926256243,-13.56649568110435,-5.803362487362307,-16.26454232633779,-1.358049056960451,-18.228693949179625,3.3903983793904193,-11.626329292788308,-5.187581018691705,-0.026297005910558335,1.1933294759360162,-1.9028706139598601,5.740561797790668,0.10627305322690982,-4.427777830269162,0.4461076290906734,1.7410890373699297,1.2572230422407282,2.7222251394886015,1.5656358599819498,3.6701305589691513,2.159060918797514,3.194710551953417,4.032504299862306,6.775885878982023,5.935482386939388,0.8245900780645321,0.467296361595085,0.5974218653065065,0.09804942733910356,1.0175169480141524,2.3287835509393147,2.7987007360300655
03-01-02-01-01-01-02,1,1,1,1,1,2,0,-634.7583648008671,52.767153853371525,-16.050411419912574,17.64120011171369,-13.063663872048318,0.006585832509001336,-7.767403288380898,-4.0196666885244445,-8.546453903861442,0.6876274959593902,-4.778235269612488,-3.317223651362464,-7.155181268784252,5.089445285990637,-8.61587274496867,0.1623493054944142,-5.446741508318863,-0.946337788265677,-6.16574718503165,-0.9198484809871614,-2.236190825835954,-1.116765384834702,-0.42267389221839674,0.4403653578755112,1.021029951069936,2.530181991270087,6.386570917438129,8.300393079192665,11.865826277071998,7.1751527756687254,5.158111004426591,2.460869486130317,2.0824147269658977,3.2534242495858714,1.8454087578260612,2.0909459091811167,-1.7050730860432826,-1.7953416788934067,-1.2444493348693706,-1.4908689637255823
03-01-05-01-02-02-02,4,1,1,2,2,2,0,-525.8695965041554,43.00087677406386,-20.523138716374458,14.612473702189034,-18.44880591482138,-6.6260470691513875,-13.120500219393204,-8.72088221481737,-16.49574716206562,-2.883820204945322,-11.004703500776825,-1.1395347345681783,-13.031038925809662,3.947217252297319,-9.135597455918218,-2.881004080145495,-5.774710493618733,-5.580143595460855,-10.277600771271475,-2.0032265670781233,-5.066659949510976,-2.714872517353756,0.1842228867188099,1.528074854243281,2.5203801159084676,2.7059886935567494,4.633546827247879,7.178233421647294,7.860684202155193,7.251942021354165,2.7185361913287367,0.799171120292951,1.0726345737596739,1.8327759353683755,2.5512121346134675,2.1444534812706384,-2.202037615366084,-1.7037404668967133,0.5421058347403387,-1.094253287838929
03-01-08-01-01-02-02,7,1,1,1,2,2,0,-547.8605487638467,51.89012895812982,-27.92233911068625,13.385976435503318,-17.772276456640906,-2.9717068467226073,-8.23856056547391,-5.135879734519122,-16.131245288788637,-2.1057452317379104,-10.345067075885503,-0.9363165270862513,-9.254808386819848,3.0462746311187554,-6.742945374849856,-0.9370410322412756,-5.248439871219411,-0.2846422667676596,-3.71999299655652,2.071268455437433,0.09380609696737935,-0.8942143543417826,-2.554488508190504,-3.0109561117138224,-1.6412471483206164,-0.13268380819038866,2.9114391705118283,3.068765561820374,2.5958283035253027,2.8131928899445855,2.8678867805210735,3.6825476059130096,2.12497041028103,2.219250686185398,2.2111553166838807,2.5484957005939552,-0.33163915120129467,-0.30106329990210806,1.0701139454633983,2.322658273127715
03-01-05-02-02-01-02,4,1,2,2,1,2,0,-400.9020336962474,23.76889604109542,-43.823867595546474,7.757090154138191,-26.393268509861684,-10.498658444999371,-11.211985869320557,-14.978474797837354,-13.585349895226862,-7.167930235520579,-13.306426321687505,-3.5304100708621453,-14.596525705545544,0.07533645300126793,-6.860700277825771,3.2081881279200792,3.204515300792107,7.221643316245837,2.186968021465302,7.460128898612493,2.6831153998853856,5.503495240270831,4.560820448913446,3.0249799513733473,-0.3763437240473291,-0.6002128055485687,-0.6135604681474547,-0.3273700981229643,-2.2555518449275533,-1.6943955815102807,-0.5125028515007978,2.377987326545955,0.43016991816428823,-0.44589558404349816,1.0439618758958773,0.6522668688383935,-2.151744912624944,-0.36474810193628715,1.831354520666007,1.714576694188271
03-01-08-01-01-01-02,7,1,1,1,1,2,0,-515.847728641801,48.929455292968456,-29.245355616546288,16.940368711926304,-19.064103953791243,-5.171701028209442,-11.291724649601257,-3.6233398928364378,-12.724204169138044,-0.4127916559469927,-9.079544590540785,-2.089045121082079,-7.386573446601334,5.035086699778481,-6.425842075493597,3.303224604685318,-4.5225106565463955,-0.3316585023516307,-3.2858321621421216,3.359498498157332,-0.25694248805461406,-0.9688458350647939,-2.861210837870148,-0.24939368126369785,-0.006843296094446272,1.7001287180833444,4.60505398983504,3.853978103423735,4.655496787443681,5.658368021108574,4.731921981128718,3.9124152410052733,0.40340237220965264,2.2562908887239987,2.374268948585297,4.870572290897449,0.7395873876805589,1.994604775563663,2.005261187265769,0.7622423081340031
03-01-07-02-02-02-02,6,1,2,2,2,2,0,-528.6416776361917,42.881667712575094,-24.47916978877811,3.1176781101729008,-18.821551845216998,-4.384137049944797,-17.394806574472604,-9.518734199676448,-15.327490136878495,0.778760459057926,-12.684781126476352,2.518188396933389,-14.960712048794433,-0.17434948363209382,-6.70456199225217,-5.224526737940898,-0.9141370859924121,-3.4555498088231498,-8.366879647725657,-3.0990113528019285,-6.342045736509448,-3.646688929219732,-3.1688905308296214,-1.600338030884819,-4.341933062888226,3.137746602742373,5.426405809006172,7.252447650899125,7.031847863387924,8.780155375167523,8.567310969017823,10.619310128047083,5.992641003227409,5.093909305563176,1.8262228045044318,0.4949328423964724,1.2307185790729707,0.6478258130117475,-0.2059359543873121,-0.5783416235273522
